PID,Property Address,Property City,House Type,Sale Price(USD),Sale Date,Latitude,Longitude,Zone,Restaurants,Supermarkets,Liquor_Stores,Schools,Churches,Convenience_Store,Drug store,Fire_Station,Hospital,Bars
864,134  SHIAWAY  CT,NASHVILLE,RESIDENTIAL CONDO,280000,9/27/2021,36.0818502,-86.6499111,8,20,10,20,20,20,20,11,2,8,20
865,7813  FARMINGTON  PL,NASHVILLE,SINGLE FAMILY,390000,9/17/2021,36.0816194,-87.0114081,3,1,1,1,7,9,5,1,2,0,0
866,192  SHIAWAY  CT,NASHVILLE,RESIDENTIAL CONDO,272500,9/14/2021,36.081367,-86.6489369,8,20,10,20,20,20,20,11,3,8,20
867,212  SUMMIT OAKS  PL,NASHVILLE,SINGLE FAMILY,656000,9/20/2021,36.0811019,-86.9227205,2,20,4,8,20,20,20,6,1,7,13
868,2442  SCOTT VALLEY  DR,NASHVILLE,ZERO LOT LINE,170000,9/21/2021,36.0810529,-86.6456598,8,20,10,20,20,20,20,11,2,8,20
869,205  STILL SPRING HOLLOW  CT,NASHVILLE,SINGLE FAMILY,540000,9/23/2021,36.0810107,-86.9249853,2,20,4,7,20,20,20,6,1,7,11
870,209  POST CREEK  RD,NASHVILLE,RESIDENTIAL CONDO,250000,9/17/2021,36.080914,-86.9311132,2,20,4,7,20,20,20,6,3,8,11
871,8025  SETTLERS  WAY,NASHVILLE,SINGLE FAMILY,420000,9/1/2021,36.0801394,-87.0133225,3,1,1,1,7,9,3,1,2,0,0
872,7441  HARNESS  DR,NASHVILLE,SINGLE FAMILY,440000,9/7/2021,36.0799272,-86.9388696,2,20,4,7,20,20,20,6,3,8,11
873,21  VAUGHNS GAP  RD,NASHVILLE,RESIDENTIAL CONDO,204000,9/23/2021,36.0798356,-86.8855963,2,20,1,6,20,20,14,3,2,4,5
874,712  BAYSWATER  CIR,ANTIOCH,SINGLE FAMILY,264200,9/2/2021,36.0795966,-86.6649845,8,20,10,20,20,20,20,11,3,8,20
875,644  HARDING  PL,NASHVILLE,SINGLE FAMILY,446000,9/7/2021,36.0794081,-86.7463714,1,20,20,14,20,20,20,10,4,20,20
876,1301  RAVENNA  CT S,ANTIOCH,SINGLE FAMILY,370000,9/8/2021,36.0792508,-86.5999185,8,20,4,9,20,20,20,8,3,2,14
877,516  WAGON  CT,NASHVILLE,SINGLE FAMILY,500000,9/22/2021,36.0791851,-86.9307581,2,20,4,7,20,20,20,6,3,8,11
878,3200  COUNTRY HILL  RD,ANTIOCH,SINGLE FAMILY,293000,9/13/2021,36.0790669,-86.6100114,8,20,5,12,20,20,20,8,3,3,15
879,109  ELIZABETHS  CT,ANTIOCH,RESIDENTIAL CONDO,220000,9/16/2021,36.079002,-86.659036,8,20,11,20,20,20,20,12,3,9,20
880,2705  EDGE O LAKE  DR,NASHVILLE,SINGLE FAMILY,220000,9/2/2021,36.078712,-86.6322209,8,20,10,20,20,20,20,11,3,7,20
881,104  ZURIC  CT,NASHVILLE,SINGLE FAMILY,462500,9/16/2021,36.0787044,-86.9243982,2,20,4,7,20,20,20,6,1,8,11
882,550  HARDING  PL,NASHVILLE,RESIDENTIAL CONDO,105000,9/10/2021,36.0785424,-86.7386907,1,20,20,16,20,20,20,13,4,20,20
883,4716  BRIARWOOD  DR,NASHVILLE,SINGLE FAMILY,525000,9/21/2021,36.0781258,-86.7570164,1,20,20,13,20,20,20,10,4,20,20
884,4716   BRIARWOOD  DR,NASHVILLE,SINGLE FAMILY,525000,9/21/2021,36.0781258,-86.7570164,1,20,20,13,20,20,20,10,4,20,20
885,259  WILLOW  LN,NASHVILLE,SINGLE FAMILY,295000,9/10/2021,36.0779588,-86.7102554,1,20,20,16,20,20,20,13,3,17,20
886,104  CHETOPA  CT,ANTIOCH,SINGLE FAMILY,314000,9/16/2021,36.0778803,-86.6688799,8,20,13,20,20,20,20,12,3,14,20
887,4718   BRIARWOOD  DR,NASHVILLE,VACANT RESIDENTIAL LAND,525000,9/21/2021,36.0778027,-86.7568819,1,20,20,13,20,20,20,10,4,20,20
888,441  HARDING  PL,NASHVILLE,RESIDENTIAL CONDO,105000,9/13/2021,36.0777961,-86.7303292,1,20,20,19,20,20,20,12,4,20,20
889,118  CARRIAGE  DR,NASHVILLE,SINGLE FAMILY,435000,9/29/2021,36.0777515,-86.9423547,2,20,4,7,20,20,20,6,3,8,10
890,2921  SPLIT OAK  TRL,ANTIOCH,SINGLE FAMILY,317000,9/10/2021,36.0776093,-86.6514856,8,20,11,20,20,20,20,12,3,8,20
891,1533  BROCKTON  LN,NASHVILLE,SINGLE FAMILY,391000,9/13/2021,36.0773909,-86.9904078,2,20,3,3,13,16,14,3,2,6,8
892,611  HARDING  PL,NASHVILLE,SINGLE FAMILY,250000,9/16/2021,36.0773723,-86.7416963,1,20,20,16,20,20,20,11,4,20,20
893,4624  BILLINGSGATE  RD,ANTIOCH,SINGLE FAMILY,330000,9/21/2021,36.0772124,-86.6692734,8,20,13,20,20,20,20,12,3,15,20
894,600  OAK FOREST  LN,ANTIOCH,SINGLE FAMILY,320000,9/13/2021,36.0771034,-86.6556345,8,20,11,20,20,20,20,12,3,9,20
895,4826  BRIARWOOD  DR,NASHVILLE,SINGLE FAMILY,350000,9/20/2021,36.0770811,-86.7513211,1,20,20,13,20,20,20,10,4,20,20
896,3428  DAISY  TRL,ANTIOCH,SINGLE FAMILY,295000,9/2/2021,36.0770269,-86.5989897,8,20,4,10,20,20,20,9,3,2,14
897,310  GARRETT  DR,NASHVILLE,SINGLE FAMILY,453000,9/13/2021,36.0770064,-86.7422856,1,20,20,16,20,20,20,11,4,20,20
898,4740  BILLINGSGATE  RD,ANTIOCH,SINGLE FAMILY,369000,9/28/2021,36.0767194,-86.6652599,8,20,11,20,20,20,20,12,3,8,20
899,433  DEER LAKE  DR,NASHVILLE,RESIDENTIAL CONDO,128000,9/16/2021,36.076642,-86.92567,2,20,4,7,20,20,20,6,1,8,11
900,3242 A ANDERSON  RD,ANTIOCH,ZERO LOT LINE,168800,9/7/2021,36.0766342,-86.6085166,8,20,5,12,20,20,20,8,3,5,17
901,3604  SOUTHERN  WAY,ANTIOCH,SINGLE FAMILY,300000,9/29/2021,36.0764063,-86.5965467,8,20,3,9,20,20,20,9,3,2,11
902,7313  CAVALIER  RD,NASHVILLE,SINGLE FAMILY,450000,9/27/2021,36.0762349,-86.9315409,2,20,4,7,20,20,20,6,3,8,11
903,521  SADDLE  DR,NASHVILLE,SINGLE FAMILY,625000,9/15/2021,36.0760282,-86.9334193,2,20,4,7,20,20,20,6,3,8,11
904,3103  WOODYMORE  DR,ANTIOCH,ZERO LOT LINE,230000,9/28/2021,36.0758572,-86.6091414,8,20,5,12,20,20,20,8,3,5,17
905,3285  CLAPHAM  RD,ANTIOCH,SINGLE FAMILY,225000,9/17/2021,36.0758494,-86.6522728,8,20,11,20,20,20,20,12,3,9,20
906,8207  SAWYER BROWN  RD,NASHVILLE,RESIDENTIAL CONDO,245000,9/27/2021,36.0750471,-86.9479915,2,20,4,6,20,20,20,5,3,8,10
907,4061  ALICIA  LN,ANTIOCH,SINGLE FAMILY,366000,9/14/2021,36.0750074,-86.6111219,8,20,5,13,20,20,20,8,3,6,17
908,224  WINDSOR TERRACE  DR,NASHVILLE,RESIDENTIAL CONDO,355000,9/10/2021,36.0747726,-86.9102701,2,20,4,9,20,20,20,6,1,8,12
909,328   DADE  DR,NASHVILLE,VACANT RESIDENTIAL LAND,287000,9/7/2021,36.0747384,-86.7039695,1,20,19,16,20,20,20,12,3,13,20
910,409  CEDARCLIFF  RD,ANTIOCH,SINGLE FAMILY,355000,9/27/2021,36.0746788,-86.6225469,8,20,6,16,20,20,20,8,3,6,19
911,330  DADE  DR,NASHVILLE,SINGLE FAMILY,287000,9/7/2021,36.0746556,-86.7042794,1,20,19,16,20,20,20,12,3,13,20
912,330   DADE  DR,NASHVILLE,SINGLE FAMILY,287000,9/7/2021,36.0746556,-86.7042794,1,20,19,16,20,20,20,12,3,13,20
913,319  DEER LAKE  DR,NASHVILLE,RESIDENTIAL CONDO,165000,9/24/2021,36.074629,-86.925723,2,20,4,7,20,20,20,6,1,8,10
914,649   BRISTOL CREEK  DR,NASHVILLE,RESIDENTIAL CONDO,340000,9/15/2021,36.0745187,-86.9295547,2,20,4,7,20,20,20,6,2,8,10
915,945  TODD PREIS  DR,NASHVILLE,RESIDENTIAL CONDO,309900,9/15/2021,36.0739021,-86.950772,2,20,4,6,20,20,20,5,3,8,10
916,317   MARGO  LN,NASHVILLE,RESIDENTIAL CONDO,605000,9/23/2021,36.0736805,-86.7013086,1,20,20,18,20,20,20,13,1,14,20
917,1232  TWIN CIRCLE  DR,NASHVILLE,SINGLE FAMILY,265000,9/3/2021,36.0736776,-86.6292023,8,20,10,19,20,20,20,8,3,6,20
918,3433  COUNTRY WAY  RD,ANTIOCH,SINGLE FAMILY,345000,9/2/2021,36.0736184,-86.5999748,8,20,4,10,20,20,20,9,3,2,14
919,776  WOLFEBORO  LN,NASHVILLE,SINGLE FAMILY,544300,9/10/2021,36.0733716,-86.9886639,2,20,3,3,14,18,14,3,3,6,8
920,704  SOMERSET FARMS  CT,NASHVILLE,SINGLE FAMILY,456800,9/22/2021,36.0732607,-86.9681573,2,20,4,6,20,20,20,5,3,7,10
921,8300  SAWYER BROWN  RD,NASHVILLE,RESIDENTIAL CONDO,290000,9/17/2021,36.073231,-86.945832,2,20,4,6,20,20,20,5,3,8,10
922,3113  STONEYBROOK  CIR,ANTIOCH,SINGLE FAMILY,240000,9/23/2021,36.0732201,-86.608406,8,20,5,12,20,20,20,8,3,6,17
923,860  OAKWOOD TERRACE  DR,ANTIOCH,SINGLE FAMILY,275000,9/17/2021,36.0730515,-86.6722243,8,20,14,20,20,20,20,16,3,16,20
924,4997  EDMONDSON  PIKE,NASHVILLE,SINGLE FAMILY,287000,9/23/2021,36.0727602,-86.732777,1,20,20,18,20,20,20,12,3,20,20
925,215  MYHR  GRN,NASHVILLE,ZERO LOT LINE,310500,9/2/2021,36.072297,-86.932066,2,20,4,6,20,20,20,5,2,8,10
926,3107  HARPETH SPRINGS  DR,NASHVILLE,RESIDENTIAL CONDO,265000,9/9/2021,36.0720082,-86.9741243,2,20,3,5,17,20,19,5,3,7,10
927,1220  QUAISE MOOR  E,ANTIOCH,SINGLE FAMILY,374100,9/7/2021,36.071993,-86.5965073,8,20,3,10,20,20,20,7,3,2,11
928,917  TODD PREIS  DR,NASHVILLE,RESIDENTIAL CONDO,298000,9/17/2021,36.071913,-86.94819,2,20,4,6,20,20,20,5,3,7,10
929,349  CEDARCLIFF  RD,ANTIOCH,SINGLE FAMILY,265000,9/16/2021,36.0717635,-86.6229801,8,20,6,16,20,20,20,8,3,6,20
930,1913  SEASONS LAKE  CT,ANTIOCH,SINGLE FAMILY,376000,9/24/2021,36.0716815,-86.5915026,8,20,3,6,20,20,20,7,3,2,10
931,600  VALLEY TRACE  CT,NASHVILLE,SINGLE FAMILY,650000,9/10/2021,36.071614,-86.8993834,2,20,3,7,20,20,19,4,1,6,10
932,3277  TOWNE VILLAGE  RD,ANTIOCH,SINGLE FAMILY,275500,9/16/2021,36.0715361,-86.6013538,8,20,4,11,20,20,20,9,3,2,14
933,5044  PEBBLE CREEK  DR,ANTIOCH,SINGLE FAMILY,255000,9/27/2021,36.0710818,-86.6547524,8,20,11,20,20,20,20,12,3,9,20
934,953   MULBERRY HILL  PL,ANTIOCH,SINGLE FAMILY,314900,9/2/2021,36.0704834,-86.6528968,8,20,11,20,20,20,20,12,3,9,20
935,5003  MARCHANT  DR,NASHVILLE,SINGLE FAMILY,730000,9/10/2021,36.0704664,-86.7499069,1,20,20,13,20,20,20,11,3,20,20
936,7232  OLE NOTTINGHAM  DR,ANTIOCH,SINGLE FAMILY,277200,9/2/2021,36.0703258,-86.5751453,8,20,2,5,20,20,11,5,2,1,5
937,3044  FIELDSTONE  DR,ANTIOCH,SINGLE FAMILY,320100,9/13/2021,36.0700923,-86.61786,8,20,6,16,20,20,20,8,3,6,19
938,4652  FANNING  DR,ANTIOCH,SINGLE FAMILY,185000,9/2/2021,36.0698117,-86.6716735,8,20,14,20,20,20,20,15,3,16,20
939,850  TODD PREIS  DR,NASHVILLE,ZERO LOT LINE,285000,9/8/2021,36.069794,-86.944421,2,20,4,6,20,20,20,5,3,7,10
940,4753  MINERS  CV,ANTIOCH,SINGLE FAMILY,295000,9/9/2021,36.0697506,-86.6679356,8,20,13,20,20,20,20,14,3,12,20
941,7532  W WINCHESTER  DR,ANTIOCH,SINGLE FAMILY,270000,9/16/2021,36.0696029,-86.5795604,8,20,3,6,20,20,16,7,3,2,6
942,3101  FIELDSTONE  DR,ANTIOCH,SINGLE FAMILY,330000,9/23/2021,36.0695907,-86.6182559,8,20,6,16,20,20,20,8,3,6,20
943,5017  W DURRETT  DR,NASHVILLE,SINGLE FAMILY,268000,9/3/2021,36.0693407,-86.7377819,1,20,20,15,20,20,20,12,3,20,20
944,815  AEOLIA  DR,ANTIOCH,SINGLE FAMILY,278000,9/8/2021,36.0693004,-86.6731292,8,20,15,20,20,20,20,16,3,16,20
945,108  GLENWAY  CT,NASHVILLE,SINGLE FAMILY,485000,9/20/2021,36.0692361,-86.917548,2,20,4,6,20,20,20,5,1,8,10
946,1509  BROOKCHASE  CT,ANTIOCH,SINGLE FAMILY,270000,9/15/2021,36.0689524,-86.5745934,8,20,2,5,20,20,10,5,1,1,6
947,803  GENERAL GEORGE PATTON  RD,NASHVILLE,RESIDENTIAL CONDO,269000,9/14/2021,36.0688806,-86.9485421,2,20,4,6,20,20,19,5,3,7,10
948,104  BELLE OAKS  CT,ANTIOCH,SINGLE FAMILY,340000,9/1/2021,36.0686804,-86.6015637,8,20,5,12,20,20,20,9,3,4,12
949,1079  GENERAL GEORGE PATTON  RD,NASHVILLE,RESIDENTIAL CONDO,300000,9/24/2021,36.068564,-86.952804,2,20,4,5,20,20,19,5,3,7,10
950,712  KAEDEN POINTE  CT,ANTIOCH,SINGLE FAMILY,360900,9/3/2021,36.0685156,-86.6267081,8,20,7,18,20,20,20,9,3,6,20
951,1409  CALAIS  CT,ANTIOCH,SINGLE FAMILY,315000,9/24/2021,36.0684923,-86.6207542,8,20,6,16,20,20,20,8,3,6,20
952,7224  GREEN MEADOWS  LN,NASHVILLE,SINGLE FAMILY,372500,9/3/2021,36.0683611,-86.9364521,2,20,4,6,20,20,20,5,3,7,10
953,4706  LORI  DR,ANTIOCH,SINGLE FAMILY,290000,9/22/2021,36.0678556,-86.6776535,8,20,17,20,20,20,20,16,3,17,20
954,1428  CALAIS  CT,ANTIOCH,SINGLE FAMILY,330300,9/23/2021,36.0676952,-86.6205622,8,20,6,16,20,20,20,8,3,6,20
955,3915  E RIDGE  DR,NASHVILLE,SINGLE FAMILY,340000,9/10/2021,36.0675972,-86.6990891,1,20,20,20,20,20,20,12,2,18,20
956,1513  RICE HILL  CT,ANTIOCH,SINGLE FAMILY,251500,9/9/2021,36.0674076,-86.6401483,8,20,10,20,20,20,20,13,4,7,20
957,712  BOWFIELD  CT,ANTIOCH,SINGLE FAMILY,280000,9/2/2021,36.06722,-86.6669519,8,20,13,20,20,20,20,14,3,11,20
958,612  DURRETT  DR,NASHVILLE,SINGLE FAMILY,436800,9/24/2021,36.0668188,-86.7327377,1,20,20,18,20,20,20,12,3,20,20
959,709  BOWFIELD  CT,ANTIOCH,SINGLE FAMILY,235000,9/1/2021,36.0667913,-86.6667945,8,20,13,20,20,20,20,14,3,10,20
960,627  CRIEVE  RD,NASHVILLE,SINGLE FAMILY,360000,9/7/2021,36.066759,-86.7666382,1,20,19,14,20,20,20,11,4,20,20
961,2064  TIMBERWOOD  DR,NASHVILLE,SINGLE FAMILY,880000,9/2/2021,36.0667461,-86.8499843,2,20,1,3,20,20,8,1,1,6,6
962,3341  OAK TIMBER  DR,ANTIOCH,SINGLE FAMILY,302400,9/9/2021,36.066533,-86.6104939,8,20,5,13,20,20,20,8,3,6,20
963,3929  E RIDGE  DR,NASHVILLE,SINGLE FAMILY,310000,9/23/2021,36.0661545,-86.6990891,1,20,20,20,20,20,20,14,2,18,20
964,3620  LIPTON  PL,ANTIOCH,SINGLE FAMILY,275000,9/3/2021,36.0649027,-86.6113606,8,20,5,14,20,20,20,9,3,6,20
965,598  WATSONWOOD  DR,NASHVILLE,SINGLE FAMILY,392500,9/13/2021,36.0648255,-86.732777,1,20,20,17,20,20,20,12,3,20,20
966,489  HOGAN  RD,NASHVILLE,SINGLE FAMILY,589000,9/22/2021,36.0647751,-86.7559952,1,20,18,14,20,20,20,10,3,20,20
967,377  MELPAR  DR,NASHVILLE,SINGLE FAMILY,249900,9/23/2021,36.0647138,-86.7115528,1,20,20,20,20,20,20,14,4,17,20
968,6012  ROBERT E LEE  DR,NASHVILLE,SINGLE FAMILY,820000,9/15/2021,36.0646829,-86.8158943,2,20,6,14,20,20,20,4,2,20,20
969,3942  E RIDGE  DR,NASHVILLE,SINGLE FAMILY,220500,9/7/2021,36.0642735,-86.6985779,1,20,20,20,20,20,20,14,2,18,20
970,6937  SUNDERLAND  CIR,NASHVILLE,SINGLE FAMILY,584000,9/8/2021,36.0641481,-86.9703473,2,20,4,6,20,20,19,5,3,7,10
971,7617  STAFFORDSHIRE  DR,NASHVILLE,SINGLE FAMILY,420000,9/8/2021,36.0640918,-86.972322,2,20,3,6,20,20,19,5,3,7,10
972,3947  CREEKSIDE  DR,NASHVILLE,SINGLE FAMILY,275000,9/27/2021,36.0637672,-86.7017127,1,20,20,20,20,20,20,13,2,16,20
973,513  GENERAL GEORGE PATTON  RD,NASHVILLE,RESIDENTIAL CONDO,357000,9/7/2021,36.0637533,-86.943211,2,20,4,5,20,20,19,5,3,7,10
974,7509  ROLLING RIVER  PKWY,NASHVILLE,SINGLE FAMILY,385000,9/10/2021,36.0635971,-86.9660863,2,20,4,5,20,20,17,5,3,7,10
975,517  WESTCREST  DR,NASHVILLE,SINGLE FAMILY,421500,9/29/2021,36.0632877,-86.7355276,1,20,20,16,20,20,20,12,3,20,20
976,5104  GREENTREE  DR,NASHVILLE,SINGLE FAMILY,446200,9/1/2021,36.0631162,-86.7385924,1,20,18,12,20,20,20,11,3,20,20
977,640  DEVON  DR,NASHVILLE,SINGLE FAMILY,735000,9/10/2021,36.0631117,-86.7667167,1,20,19,14,20,20,20,10,4,20,20
978,8833  SAWYER BROWN  RD,NASHVILLE,RESIDENTIAL CONDO,240000,9/9/2021,36.062785,-86.945565,2,20,4,5,20,20,19,5,3,7,10
979,4930  RAYWOOD  LN,NASHVILLE,SINGLE FAMILY,280000,9/1/2021,36.0622736,-86.7138722,1,20,20,20,20,20,20,14,4,17,20
980,730  MCPHERSON  DR,NASHVILLE,RESIDENTIAL CONDO,169000,9/1/2021,36.062175,-86.934314,2,20,4,5,20,20,20,5,1,7,10
981,728  MCPHERSON  DR,NASHVILLE,RESIDENTIAL CONDO,172500,9/1/2021,36.0621719,-86.934252,2,20,4,5,20,20,20,5,1,7,10
982,4948  PACKARD  DR,NASHVILLE,SINGLE FAMILY,250000,9/14/2021,36.0620295,-86.7049478,1,20,20,20,20,20,20,13,2,15,20
983,585  HILL CREEK  DR,NASHVILLE,SINGLE FAMILY,300000,9/22/2021,36.0617061,-86.7366671,1,20,20,13,20,20,20,12,3,20,20
984,754  PIPPIN  DR,ANTIOCH,RESIDENTIAL CONDO,240000,9/16/2021,36.0614023,-86.6529764,8,20,11,20,20,20,20,11,4,10,20
985,8637  SAWYER BROWN  RD,NASHVILLE,RESIDENTIAL CONDO,420000,9/13/2021,36.061175,-86.945804,2,20,4,5,20,20,19,5,3,7,10
986,4971  BARELLA  DR,ANTIOCH,SINGLE FAMILY,375000,9/23/2021,36.0609898,-86.6841048,1,20,19,20,20,20,20,15,2,18,20
987,7012  NORTHRIDGE  DR,NASHVILLE,SINGLE FAMILY,472400,9/8/2021,36.0609595,-86.9560678,2,20,4,5,20,20,19,5,3,7,10
988,421  HICKORY GLADE  DR,ANTIOCH,RESIDENTIAL CONDO,165000,9/7/2021,36.060856,-86.705291,1,20,20,20,20,20,20,13,2,15,20
989,5046  CHERRYWOOD  DR,NASHVILLE,SINGLE FAMILY,400000,9/24/2021,36.0607882,-86.7262562,1,20,20,18,20,20,20,13,3,19,20
990,506  HIGHCREST  DR,NASHVILLE,SINGLE FAMILY,410000,9/8/2021,36.0607562,-86.723581,1,20,20,18,20,20,20,13,3,18,20
991,7912  HAYDENBERRY  CT,NASHVILLE,SINGLE FAMILY,545000,9/17/2021,36.0606826,-86.9748953,2,20,3,4,19,20,17,4,3,6,9
992,2009  STONEHURST  DR,NASHVILLE,SINGLE FAMILY,979000,9/8/2021,36.0603899,-86.8447982,2,20,1,4,20,20,3,0,2,10,6
993,4860  CIMARRON  WAY,ANTIOCH,SINGLE FAMILY,310000,9/15/2021,36.0601975,-86.6861502,1,20,19,20,20,20,20,13,1,18,20
994,490  WESTCREST  DR,NASHVILLE,SINGLE FAMILY,482300,9/3/2021,36.060194,-86.7341131,1,20,20,16,20,20,20,12,3,20,20
995,4917  OLIVIA  DR,ANTIOCH,SINGLE FAMILY,225000,9/7/2021,36.0597117,-86.6900833,1,20,18,20,20,20,20,13,1,16,20
996,505  OAKLEY  DR,NASHVILLE,SINGLE FAMILY,499700,9/7/2021,36.0595384,-86.7585089,1,20,19,16,20,20,20,11,3,20,20
997,5412  ANCHORAGE  DR,NASHVILLE,SINGLE FAMILY,497900,9/28/2021,36.0594947,-86.7695047,1,20,18,14,20,20,20,10,4,20,20
998,4041  MOSS  RD,ANTIOCH,SINGLE FAMILY,265500,9/10/2021,36.0591783,-86.6646303,8,20,13,20,20,20,20,13,3,11,20
999,445  CLAIRCREST  DR,ANTIOCH,RESIDENTIAL CONDO,200000,9/24/2021,36.0590675,-86.702916,1,20,20,20,20,20,20,13,2,18,20
1000,443  OAKLEY  DR,NASHVILLE,SINGLE FAMILY,562000,9/15/2021,36.0589487,-86.7508104,1,20,20,14,20,20,20,10,3,20,20
1001,365  TUSCULUM  RD,NASHVILLE,SINGLE FAMILY,180000,9/10/2021,36.058925,-86.712457,1,20,20,20,20,20,20,13,4,16,20
1002,466  CLAIRCREST  DR,ANTIOCH,RESIDENTIAL CONDO,190000,9/28/2021,36.058857,-86.702169,1,20,20,20,20,20,20,13,2,18,20
1003,5974  MT VIEW  RD,ANTIOCH,VACANT RURAL LAND,285000,9/20/2021,36.058779,-86.6155026,8,20,6,18,20,20,20,9,3,6,20
1004,3056   TALISMAN  WAY,ANTIOCH,VACANT RESIDENTIAL LAND,352000,9/13/2021,36.058695,-86.6039439,8,20,4,13,20,20,20,9,3,5,15
1005,3036   TALISMAN  WAY,ANTIOCH,VACANT RESIDENTIAL LAND,358400,9/9/2021,36.058695,-86.6039439,8,20,4,13,20,20,20,9,3,5,15
1006,2045   HAMILTON HILL  DR,ANTIOCH,SINGLE FAMILY,361600,9/15/2021,36.058624,-86.6023782,8,20,5,13,20,20,20,9,3,5,14
1007,505  PIPPIN  DR,ANTIOCH,SINGLE FAMILY,386500,9/2/2021,36.0586159,-86.6505015,8,20,10,20,20,20,20,12,4,10,20
1008,7224  BELLE CHASSE  DR,NASHVILLE,SINGLE FAMILY,357500,9/14/2021,36.058504,-86.969,2,20,4,5,20,20,17,5,3,7,10
1009,7057  COTTON BLOSSOM  LN,NASHVILLE,SINGLE FAMILY,510000,9/1/2021,36.058467,-86.9646965,2,20,4,5,20,20,17,5,3,7,10
1010,408  CLAIRCREST  DR,ANTIOCH,RESIDENTIAL CONDO,200000,9/8/2021,36.0583389,-86.701872,1,20,20,20,20,20,20,13,2,18,20
1011,1700  GLENRIDGE  DR,NASHVILLE,SINGLE FAMILY,480000,9/27/2021,36.0583191,-86.9507353,2,20,4,5,20,20,19,5,3,7,10
1012,467  WESTCREST  DR,NASHVILLE,SINGLE FAMILY,400000,9/9/2021,36.0582405,-86.732502,1,20,20,16,20,20,20,12,3,20,20
1013,7401  RIVER PARK  DR,NASHVILLE,SINGLE FAMILY,469000,9/24/2021,36.058204,-86.9744726,2,20,3,4,20,20,17,4,3,6,9
1014,5020  META  DR,NASHVILLE,SINGLE FAMILY,268000,9/24/2021,36.0581555,-86.73484,1,20,20,14,20,20,20,12,3,20,20
1015,4945  CIMARRON  WAY,ANTIOCH,SINGLE FAMILY,269300,9/13/2021,36.0580851,-86.689572,1,20,18,20,20,20,20,12,2,16,20
1016,2009  CROMWELL  DR,NASHVILLE,SINGLE FAMILY,1000000,9/13/2021,36.0577208,-86.8518416,2,10,0,2,20,20,2,0,2,5,3
1017,2207   POSTINGS  PT,ANTIOCH,RESIDENTIAL CONDO,286800,9/7/2021,36.0576767,-86.6021598,8,20,5,13,20,20,20,9,3,5,14
1018,5518   HAMILTON  CIR,ANTIOCH,RESIDENTIAL CONDO,300000,9/7/2021,36.0567952,-86.5977288,8,20,5,12,20,20,20,10,4,5,14
1019,1346  CROWN POINT  PL,NASHVILLE,RESIDENTIAL CONDO,320000,9/1/2021,36.056581,-86.736919,1,20,18,11,20,20,20,12,3,20,20
1020,5015  OLIVIA  DR,ANTIOCH,SINGLE FAMILY,285000,9/28/2021,36.0563766,-86.6907126,1,20,18,20,20,20,20,11,2,17,20
1021,1628  HIGHWATER  DR,ANTIOCH,SINGLE FAMILY,371000,9/14/2021,36.0559506,-86.6023782,8,20,5,13,20,20,20,10,4,5,15
1022,1230  CLIFTEE  DR,BRENTWOOD,VACANT RESIDENTIAL LAND,285000,9/9/2021,36.055319,-86.819126,2,20,4,6,20,20,15,2,2,17,14
1023,1717  PORCHREST  WAY,ANTIOCH,SINGLE FAMILY,345000,9/15/2021,36.0550645,-86.6022712,8,20,5,13,20,20,20,10,4,5,16
1024,104  OCEANFRONT  CIR N,ANTIOCH,SINGLE FAMILY,229900,9/10/2021,36.0546141,-86.5836597,8,20,5,8,20,20,20,11,5,2,8
1025,1003   BRADBURN VILLAGE  DR,ANTIOCH,VACANT RESIDENTIAL LAND,247600,9/15/2021,36.054271,-86.6105042,8,20,6,16,20,20,20,9,3,6,17
1026,1021   BRADBURN VILLAGE  DR,ANTIOCH,VACANT RESIDENTIAL LAND,243600,9/27/2021,36.054271,-86.6105042,8,20,6,16,20,20,20,9,3,6,17
1027,5305  WESSEX  DR,NASHVILLE,SINGLE FAMILY,290000,9/10/2021,36.0542691,-86.7082504,1,20,20,20,20,20,20,13,2,15,20
1028,404  SHORELINE  CIR,ANTIOCH,SINGLE FAMILY,220000,9/17/2021,36.0537219,-86.585118,8,20,5,8,20,20,20,11,5,2,9
1029,256  DELVIN  DR,ANTIOCH,SINGLE FAMILY,279000,9/22/2021,36.0532337,-86.6983419,1,20,19,20,20,20,20,13,2,18,20
1030,7329   MARONEY  DR,ANTIOCH,SINGLE FAMILY,350000,9/17/2021,36.0531074,-86.5926258,8,20,5,11,20,20,20,10,4,2,10
1031,133  TUSCULUM  RD,ANTIOCH,SINGLE FAMILY,270000,9/20/2021,36.0529445,-86.6901633,1,20,16,20,20,20,20,11,2,17,20
1032,516  BRADBURN VILLAGE  CIR,ANTIOCH,RESIDENTIAL CONDO,215000,9/10/2021,36.0527009,-86.6124143,8,20,6,16,20,20,20,9,3,6,17
1033,5236  GREEN LEAF  DR,NASHVILLE,SINGLE FAMILY,388000,9/15/2021,36.0525553,-86.7200829,1,20,20,18,20,20,20,14,4,17,20
1034,5170  HICKORY HOLLOW  PKWY,ANTIOCH,RESIDENTIAL CONDO,290000,9/7/2021,36.0520711,-86.6640105,8,20,12,20,20,20,20,12,3,11,20
1035,301  OCALA  CIR,NASHVILLE,SINGLE FAMILY,390000,9/10/2021,36.0515314,-86.7048313,1,20,20,20,20,20,20,13,2,17,20
